sample_number,sample_name,project_name,project_link,date_sample_start,date_sample_finish,sample_matrix,technology,parent_sample_number,child_sample_number,zf_sample_number,cas_number,location_lat,location_lon,location_name,location_alt_desc,instrument_value,instrument_value_qualifier,instrument_value_unit,instrument_moles,instrument_moles_qualifier,instrument_moles_unit,environmental_value,environmental_value_qualifier,environmental_value_unit,environmental_moles,environmental_moles_qualifier,environmental_moles_unit
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,581-42-0,,,,,1.072632,U,pg/uL,7.066752,U,pmol/uL,0.2244,U,ng/g wristband,1.4784,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,939-27-5,,,,,19.24428,,pg/uL,123.321132,,pmol/uL,4.026,,ng/g wristband,25.7994,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-12-7,,,,,0.653904,U,pg/uL,3.487488,U,pmol/uL,0.1368,U,ng/g wristband,0.7296,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-57-6,,,,,150.16848,B,pg/uL,1056.22704,B,pmol/uL,31.416,B,ng/g wristband,220.968,B,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2531-84-2,,,,,129.46152,,pg/uL,672.23769,,pmol/uL,27.084,,ng/g wristband,140.6355,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1576-67-6,,,,,0.217968,U,pg/uL,1.08984,U,pmol/uL,0.0456,U,ng/g wristband,0.228,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,3697-24-3,,,,,1.151502,U,pg/uL,4.71069,U,pmol/uL,0.2409,U,ng/g wristband,0.9855,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1705-85-7,,,,,0.910112,U,pg/uL,3.854592,U,pmol/uL,0.1904,U,ng/g wristband,0.8064,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,57-97-6,,,,,0.894816,U,pg/uL,3.579264,U,pmol/uL,0.1872,U,ng/g wristband,0.7488,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,781-43-1,,,,,0.755718,U,pg/uL,3.600774,U,pmol/uL,0.1581,U,ng/g wristband,0.7533,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,779-02-2,,,,,1.064506,U,pg/uL,5.573002,U,pmol/uL,0.2227,U,ng/g wristband,1.1659,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,83-32-9,,,,,0.843192,U,pg/uL,5.460672,U,pmol/uL,0.1764,U,ng/g wristband,1.1424,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,208-96-8,,,,,1.407232,U,pg/uL,9.1776,U,pmol/uL,0.2944,U,ng/g wristband,1.92,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-26-4,,,,,0.34416,U,pg/uL,1.31928,U,pmol/uL,0.072,U,ng/g wristband,0.276,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,120-12-7,,,,,1.8164,U,pg/uL,10.53512,U,pmol/uL,0.38,U,ng/g wristband,2.204,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,56-55-3,,,,,0.77436,U,pg/uL,3.303936,U,pmol/uL,0.162,U,ng/g wristband,0.6912,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,202-33-5 & 199-54-2,,,,,2.76045,U,pg/uL,10.8745,U,pmol/uL,0.5775,U,ng/g wristband,2.275,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,213-46-7,,,,,1.184484,U,pg/uL,4.399512,U,pmol/uL,0.2478,U,ng/g wristband,0.9204,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,238-84-6,,,,,3.060156,U,pg/uL,14.002532,U,pmol/uL,0.6402,U,ng/g wristband,2.9294,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,50-32-8,,,,,2.176812,U,pg/uL,8.707248,U,pmol/uL,0.4554,U,ng/g wristband,1.8216,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-99-2,,,,,12.042732,,pg/uL,47.756502,,pmol/uL,2.5194,,ng/g wristband,9.9909,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,243-17-4,,,,,2.60271,U,pg/uL,11.90937,U,pmol/uL,0.5445,U,ng/g wristband,2.4915,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,197-70-6,,,,,0.962214,U,pg/uL,3.149064,U,pmol/uL,0.2013,U,ng/g wristband,0.6588,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-12-9,,,,,0.332688,U,pg/uL,1.497096,U,pmol/uL,0.0696,U,ng/g wristband,0.3132,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-97-2,,,,,0.461748,U,pg/uL,1.81401,U,pmol/uL,0.0966,U,ng/g wristband,0.3795,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-24-2,,,,,0.43498,U,pg/uL,1.49136,U,pmol/uL,0.091,U,ng/g wristband,0.312,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-82-3,,,,,0.425898,U,pg/uL,1.703592,U,pmol/uL,0.0891,U,ng/g wristband,0.3564,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-08-9,,,,,0.57838,U,pg/uL,2.371358,U,pmol/uL,0.121,U,ng/g wristband,0.4961,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,218-01-9,,,,,0.478,U,pg/uL,2.0554,U,pmol/uL,0.1,U,ng/g wristband,0.43,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-07-1,,,,,0.963648,U,pg/uL,3.166272,U,pmol/uL,0.2016,U,ng/g wristband,0.6624,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,27208-37-3,,,,,0.8843,U,pg/uL,4.06778,U,pmol/uL,0.185,U,ng/g wristband,0.851,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,5385-75-1,,,,,0.438804,U,pg/uL,1.46268,U,pmol/uL,0.0918,U,ng/g wristband,0.306,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-65-4,,,,,11.44332,U,pg/uL,37.96276,U,pmol/uL,2.394,U,ng/g wristband,7.942,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,53-70-3,,,,,0.6214,U,pg/uL,2.23704,U,pmol/uL,0.13,U,ng/g wristband,0.468,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-64-0,,,,,0.42542,U,pg/uL,1.446428,U,pmol/uL,0.089,U,ng/g wristband,0.3026,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,189-55-9,,,,,1.351784,U,pg/uL,4.441576,U,pmol/uL,0.2828,U,ng/g wristband,0.9292,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,191-30-0,,,,,0.34416,U,pg/uL,1.18544,U,pmol/uL,0.072,U,ng/g wristband,0.248,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,192-51-8,,,,,2.60271,U,pg/uL,8.51796,U,pmol/uL,0.5445,U,ng/g wristband,1.782,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,132-65-0,,,,,18.550224,,pg/uL,100.606572,,pmol/uL,3.8808,,ng/g wristband,21.0474,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-44-0,,,,,205.57824,,pg/uL,1017.612288,,pmol/uL,43.008,,ng/g wristband,212.8896,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,86-73-7,,,,,35.33376,,pg/uL,212.50446,,pmol/uL,7.392,,ng/g wristband,44.457,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-39-5,,,,,0.27246,U,pg/uL,0.980856,U,pmol/uL,0.057,U,ng/g wristband,0.2052,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-20-3,,,,,165.2924,B,pg/uL,1288.37252,B,pmol/uL,34.58,B,ng/g wristband,269.534,B,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,111189-32-3,,,,,2.650032,U,pg/uL,8.672832,U,pmol/uL,0.5544,U,ng/g wristband,1.8144,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,196-42-9,,,,,2.791998,U,pg/uL,9.137448,U,pmol/uL,0.5841,U,ng/g wristband,1.9116,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,206-06-4,,,,,2.066394,U,pg/uL,6.762744,U,pmol/uL,0.4323,U,ng/g wristband,1.4148,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,193-09-9,,,,,2.586936,U,pg/uL,8.466336,U,pmol/uL,0.5412,U,ng/g wristband,1.7712,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,205-83-4 & 238-04-0,,,,,1.18305,U,pg/uL,3.8718,U,pmol/uL,0.2475,U,ng/g wristband,0.81,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,207-18-1,,,,,2.539614,U,pg/uL,8.311464,U,pmol/uL,0.5313,U,ng/g wristband,1.7388,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,77392-71-3 & 198-55-0,,,,,1.90244,U,pg/uL,7.419516,U,pmol/uL,0.398,U,ng/g wristband,1.5522,U,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,85-01-8,,,,,336.1535,,pg/uL,1887.86578,,pmol/uL,70.325,,ng/g wristband,394.951,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,129-00-0,,,,,30.88358,,pg/uL,152.74012,,pmol/uL,6.461,,ng/g wristband,31.954,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,483-65-8,,,,,187.96872,,pg/uL,800.780016,,pmol/uL,39.324,,ng/g wristband,167.5272,,pmol/g wristband
M231002,Mock Wristband 2,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-05 16:30:00,2023-04-12 16:30:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,217-59-4,,,,,0.206496,U,pg/uL,0.90342,U,pmol/uL,0.0432,U,ng/g wristband,0.189,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,573-98-8,,,,,0.653904,U,pg/uL,4.286704,U,pmol/uL,0.1368,U,ng/g wristband,0.8968,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-58-4,,,,,17.225208,,pg/uL,110.17422,,pmol/uL,3.6036,,ng/g wristband,23.049,,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,571-61-9,,,,,1.000454,U,pg/uL,6.481202,U,pmol/uL,0.2093,U,ng/g wristband,1.3559,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,575-43-9 & 575-41-7,,,,,205.97976,,pg/uL,1319.277132,,pmol/uL,43.092,,ng/g wristband,275.9994,,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,569-41-5,,,,,1.001888,U,pg/uL,6.512272,U,pmol/uL,0.2096,U,ng/g wristband,1.3624,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,90-12-0,,,,,394.84712,B,pg/uL,2779.982036,B,pmol/uL,82.604,B,ng/g wristband,581.5862,B,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,832-69-9,,,,,1.716498,U,pg/uL,8.827704,U,pmol/uL,0.3591,U,ng/g wristband,1.8468,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2381-21-7,,,,,0.659162,U,pg/uL,3.201644,U,pmol/uL,0.1379,U,ng/g wristband,0.6698,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-06-9,,,,,0.18403,U,pg/uL,0.84128,U,pmol/uL,0.0385,U,ng/g wristband,0.176,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,59919-41-4,,,,,1.238976,U,pg/uL,6.659496,U,pmol/uL,0.2592,U,ng/g wristband,1.3932,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,581-42-0,,,,,1.552066,U,pg/uL,10.225376,U,pmol/uL,0.3247,U,ng/g wristband,2.1392,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,939-27-5,,,,,66.025184,,pg/uL,422.952564,,pmol/uL,13.8128,,ng/g wristband,88.4838,,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,613-12-7,,,,,0.283932,U,pg/uL,1.514304,U,pmol/uL,0.0594,U,ng/g wristband,0.3168,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,91-57-6,,,,,320.9292,B,pg/uL,2255.66766,B,pmol/uL,67.14,B,ng/g wristband,471.897,B,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,2531-84-2,,,,,66.5137,,pg/uL,346.218268,,pmol/uL,13.915,,ng/g wristband,72.4306,,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1576-67-6,,,,,0.313568,U,pg/uL,1.56784,U,pmol/uL,0.0656,U,ng/g wristband,0.328,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,3697-24-3,,,,,1.877106,U,pg/uL,7.67907,U,pmol/uL,0.3927,U,ng/g wristband,1.6065,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,1705-85-7,,,,,0.69071,U,pg/uL,2.92536,U,pmol/uL,0.1445,U,ng/g wristband,0.612,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,57-97-6,,,,,0.782964,U,pg/uL,3.131856,U,pmol/uL,0.1638,U,ng/g wristband,0.6552,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,781-43-1,,,,,1.170144,U,pg/uL,5.575392,U,pmol/uL,0.2448,U,ng/g wristband,1.1664,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,779-02-2,,,,,1.58457,U,pg/uL,8.29569,U,pmol/uL,0.3315,U,ng/g wristband,1.7355,U,pmol/g wristband
M231003,Mock Wristband 3,Mock Wristband Data Study,https://fses.oregonstate.edu/project/fake-wristband-study,2023-04-06 10:51:00,2023-04-13 10:51:00,Wristband,GC-QQQ - 63 PAHs - Mass (ng/g) 2020,,,,83-32-9,,,,,1.395282,U,pg/uL,9.036112,U,pmol/uL,0.2919,U,ng/g wristband,1.8904,U,pmol/g wristband
