SampleNumber,date_sampled,sample_matrix,technology,Sample_ID,zf_lims_id,cas_number,ClientName,SampleName,LocationLat,LocationLon,LocationName,LocationAlternateDescription,AlternateName,Chemical_ID,measurement_value,measurement_value_qualifier,measurement_value_unit,measurement_value_molar,measurement_value_molar_unit,environment_concentration,environment_concentration_qualifier,environment_concentration_unit,environment_concentration_molar,environment_concentration_molar_unit,parentSampleNumber,childSampleNumber,projectName,date_sample_start,projectLink
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,206-44-0,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,13100,NULL,pg/uL,64771.1,pmol/mL,0.00792,NULL,ng/L,3.92E-05,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,207-08-9,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,190,NULL,pg/uL,753.044,pmol/mL,0.000111,NULL,ng/L,4.40E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,208-96-8,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,76.3,NULL,pg/uL,501.341,pmol/mL,0.00029,NULL,ng/L,1.91E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,218-01-9,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,2420,NULL,pg/uL,10600.6,pmol/mL,0.00133,NULL,ng/L,5.83E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,2381-21-7,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,266,NULL,pg/uL,1229.9,pmol/mL,0.000148,NULL,ng/L,6.84E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,2531-84-2,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,1120,NULL,pg/uL,5825.57,pmol/mL,0.000876,NULL,ng/L,4.56E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,483-65-8,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,1740,NULL,pg/uL,7425.25,pmol/mL,0.00109,NULL,ng/L,4.65E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,50-32-8,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,136,NULL,pg/uL,539.021,pmol/mL,0.000079,NULL,ng/L,3.13E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,53-70-3,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,16.6,NULL,pg/uL,59.6383,pmol/mL,0.000013,NULL,ng/L,4.67E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,56-55-3,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,1610,NULL,pg/uL,7052.5,pmol/mL,0.000879,NULL,ng/L,3.85E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,573-98-8,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,575-43-9,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,92.6,NULL,pg/uL,592.74,pmol/mL,0.000175,NULL,ng/L,1.12E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,613-06-9,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,613-12-7,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,233,NULL,pg/uL,1211.93,pmol/mL,0.000161,NULL,ng/L,8.37E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,779-02-2,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,781-43-1,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,832-69-9,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,715,NULL,pg/uL,3719,pmol/mL,0.000468,NULL,ng/L,2.43E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,83-32-9,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,336,NULL,pg/uL,2178.99,pmol/mL,0.00134,NULL,ng/L,8.69E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,85-01-8,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,3130,NULL,pg/uL,17561.7,pmol/mL,0.00353,NULL,ng/L,1.98E-05,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,86-73-7,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,478,NULL,pg/uL,2875.73,pmol/mL,0.00106,NULL,ng/L,6.38E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,90-12-0,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,109,NULL,pg/uL,766.542,pmol/mL,0.000492,NULL,ng/L,3.46E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,91-20-3,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,195,NULL,pg/uL,1521.41,pmol/mL,0.00329,NULL,ng/L,2.57E-05,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-007,2010-07-29 11:00:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-020,91-57-6,NULL,7W-W-S,45.57387,-122.74574,Railroad Bridge,NULL,RM 7W,0,159,NULL,pg/uL,1118.17,pmol/mL,0.000737,NULL,ng/L,5.18E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,120-12-7,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,381,NULL,pg/uL,2137.7,pmol/mL,0.000529,NULL,ng/L,2.97E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,129-00-0,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,7640,NULL,pg/uL,37774.9,pmol/mL,0.00521,NULL,ng/L,2.58E-05,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,132-65-0,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,180,NULL,pg/uL,976.896,pmol/mL,0.000281,NULL,ng/L,1.53E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,1576-67-6,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,1705-85-7,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,191-24-2,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,82.2,NULL,pg/uL,297.47,pmol/mL,0.000068,NULL,ng/L,2.46E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,191-30-0,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,11,NULL,pg/uL,36.3795,pmol/mL,0.000018,NULL,ng/L,5.95E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,192-97-2,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,225,NULL,pg/uL,891.795,pmol/mL,0.000168,NULL,ng/L,6.66E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,193-39-5,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,48.6,NULL,pg/uL,175.876,pmol/mL,0.000042,NULL,ng/L,1.52E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,205-99-2,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,502,NULL,pg/uL,1989.69,pmol/mL,0.000311,NULL,ng/L,1.23E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,206-44-0,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,9880,NULL,pg/uL,48850.3,pmol/mL,0.00662,NULL,ng/L,3.27E-05,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,207-08-9,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,176,NULL,pg/uL,697.557,pmol/mL,0.000117,NULL,ng/L,4.64E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,208-96-8,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,69.3,NULL,pg/uL,455.346,pmol/mL,0.000265,NULL,ng/L,1.74E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,218-01-9,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,1910,NULL,pg/uL,8366.63,pmol/mL,0.00119,NULL,ng/L,5.21E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,2381-21-7,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,183,NULL,pg/uL,846.136,pmol/mL,0.000114,NULL,ng/L,5.27E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,2531-84-2,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,749,NULL,pg/uL,3895.85,pmol/mL,0.000631,NULL,ng/L,3.28E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,483-65-8,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,1520,NULL,pg/uL,6486.43,pmol/mL,0.0011,NULL,ng/L,4.69E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,50-32-8,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,53-70-3,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,16.7,NULL,pg/uL,59.9976,pmol/mL,0.000015,NULL,ng/L,5.39E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,56-55-3,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,1110,NULL,pg/uL,4862.28,pmol/mL,0.000687,NULL,ng/L,3.01E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,573-98-8,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,575-43-9,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,71,NULL,pg/uL,454.476,pmol/mL,0.000137,NULL,ng/L,8.77E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,613-06-9,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,613-12-7,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,154,NULL,pg/uL,801.016,pmol/mL,0.000116,NULL,ng/L,6.03E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,779-02-2,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,781-43-1,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,832-69-9,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,561,NULL,pg/uL,2917.99,pmol/mL,0.000403,NULL,ng/L,2.10E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,83-32-9,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,167,NULL,pg/uL,1083.01,pmol/mL,0.00067,NULL,ng/L,4.35E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,85-01-8,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,1810,NULL,pg/uL,10155.5,pmol/mL,0.00214,NULL,ng/L,1.20E-05,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,86-73-7,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,365,NULL,pg/uL,2195.9,pmol/mL,0.000826,NULL,ng/L,4.97E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,90-12-0,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,48,NULL,pg/uL,337.56,pmol/mL,0.000217,NULL,ng/L,1.53E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,91-20-3,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,70.8,NULL,pg/uL,552.389,pmol/mL,0.0012,NULL,ng/L,9.36E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-012,2010-07-29 10:15:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-021,91-57-6,NULL,8W-W-S,45.57036,-122.74039,RM Eight West,NULL,RM 8W,0,69.3,NULL,pg/uL,487.352,pmol/mL,0.000321,NULL,ng/L,2.26E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,120-12-7,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,68.3,NULL,pg/uL,383.214,pmol/mL,0.000094,NULL,ng/L,5.27E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,129-00-0,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,1420,NULL,pg/uL,7020.99,pmol/mL,0.000932,NULL,ng/L,4.61E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,132-65-0,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,1576-67-6,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,166,NULL,pg/uL,804.722,pmol/mL,0.0001,NULL,ng/L,4.85E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,1705-85-7,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,191-24-2,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,40.6,NULL,pg/uL,146.925,pmol/mL,0.000032,NULL,ng/L,1.16E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,191-30-0,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,192-97-2,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,193-39-5,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,15.9,NULL,pg/uL,57.5398,pmol/mL,0.000013,NULL,ng/L,4.70E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,205-99-2,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,84.7,NULL,pg/uL,335.711,pmol/mL,0.00005,NULL,ng/L,1.98E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,206-44-0,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,1060,NULL,pg/uL,5241.02,pmol/mL,0.000682,NULL,ng/L,3.37E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,207-08-9,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,34.5,NULL,pg/uL,136.737,pmol/mL,0.000022,NULL,ng/L,8.72E-08,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,208-96-8,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,218-01-9,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,455,NULL,pg/uL,1993.1,pmol/mL,0.00027,NULL,ng/L,1.18E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,2381-21-7,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,72.1,NULL,pg/uL,333.368,pmol/mL,0.000043,NULL,ng/L,1.99E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,2531-84-2,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,142,NULL,pg/uL,738.599,pmol/mL,0.000117,NULL,ng/L,6.09E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,483-65-8,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,1490,NULL,pg/uL,6358.4,pmol/mL,0.00102,NULL,ng/L,4.35E-06,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,50-32-8,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,53-70-3,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,56-55-3,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,252,NULL,pg/uL,1103.87,pmol/mL,0.000149,NULL,ng/L,6.53E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,573-98-8,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,575-43-9,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,55,NULL,pg/uL,352.059,pmol/mL,0.000105,NULL,ng/L,6.72E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,613-06-9,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,BDL,NULL,pg/uL,BDL,pmol/mL,BDL,NULL,ng/L,nc:BDL,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,613-12-7,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,92,NULL,pg/uL,478.529,pmol/mL,0.000067,NULL,ng/L,3.48E-07,nmol/L,NULL,NULL,NA,NA,NA
10JUL29-01-013,2010-07-29 9:25:00,PSD-Water,LFT - Spiked,NULL,10JUL29-01-022,779-02-2,NULL,12E-W-S,45.52679,-122.66641,Steel Pipe,NULL,RM 12E,0,30.8,NULL,pg/uL,160.203,pmol/mL,0.000022,NULL,ng/L,1.14E-07,nmol/L,NULL,NULL,NA,NA,NA
