"Chemical_ID","Model","BMD10","BMD50","Min_Dose","Max_Dose","AUC_Norm","cas_number","DTXSID","PREFERRED_NAME","INCHIKEY","SMILES","MOLECULAR_FORMULA","AVERAGE_MASS","PUBCHEM_DATA_SOURCES","chem_source","chemical_class","chemDescription","zf.cid","End Point Name","Description","endPointLink","DataQC_Flag"
165,"None","NULL","NULL","0.0","64.0","0.020367751322751326","96-18-4","DTXSID9021390","1,2,3-Trichloropropane","CFXQEHVMCRXUSD-UHFFFAOYSA-N","ClCC(Cl)CCl","C3H5Cl3","147.41999999999999","108",NA,"Unclassified","1,2,3-Trichloropropane is a synthetic, colorless to light yellow liquid that is soluble in polar organic solvents and only slightly soluble in water. 1,2,3-Trichloropropane is used as both a chemical intermediate and cross-linking agent in the production of polymers. 1,2,3-Trichloropropane is flammable and, when heated to decomposition, emits toxic fumes of hydrogen chloride. Exposure of humans to 1,2,3-trichloropropane vapor causes irritation of the eyes and throat. It is reasonably anticipated to be a human carcinogen.","165","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Poor"
165,"None","NULL","NULL","0.0","64.0","0.0","96-18-4","DTXSID9021390","1,2,3-Trichloropropane","CFXQEHVMCRXUSD-UHFFFAOYSA-N","ClCC(Cl)CCl","C3H5Cl3","147.41999999999999","108",NA,"Unclassified","1,2,3-Trichloropropane is a synthetic, colorless to light yellow liquid that is soluble in polar organic solvents and only slightly soluble in water. 1,2,3-Trichloropropane is used as both a chemical intermediate and cross-linking agent in the production of polymers. 1,2,3-Trichloropropane is flammable and, when heated to decomposition, emits toxic fumes of hydrogen chloride. Exposure of humans to 1,2,3-trichloropropane vapor causes irritation of the eyes and throat. It is reasonably anticipated to be a human carcinogen.","165","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Poor"
165,"None","NULL","NULL","0.0","64.0","0.0005139920424403184","96-18-4","DTXSID9021390","1,2,3-Trichloropropane","CFXQEHVMCRXUSD-UHFFFAOYSA-N","ClCC(Cl)CCl","C3H5Cl3","147.41999999999999","108",NA,"Unclassified","1,2,3-Trichloropropane is a synthetic, colorless to light yellow liquid that is soluble in polar organic solvents and only slightly soluble in water. 1,2,3-Trichloropropane is used as both a chemical intermediate and cross-linking agent in the production of polymers. 1,2,3-Trichloropropane is flammable and, when heated to decomposition, emits toxic fumes of hydrogen chloride. Exposure of humans to 1,2,3-trichloropropane vapor causes irritation of the eyes and throat. It is reasonably anticipated to be a human carcinogen.","165","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Poor"
165,"None","NULL","NULL","0.0","64.0","0.0003413793103448276","96-18-4","DTXSID9021390","1,2,3-Trichloropropane","CFXQEHVMCRXUSD-UHFFFAOYSA-N","ClCC(Cl)CCl","C3H5Cl3","147.41999999999999","108",NA,"Unclassified","1,2,3-Trichloropropane is a synthetic, colorless to light yellow liquid that is soluble in polar organic solvents and only slightly soluble in water. 1,2,3-Trichloropropane is used as both a chemical intermediate and cross-linking agent in the production of polymers. 1,2,3-Trichloropropane is flammable and, when heated to decomposition, emits toxic fumes of hydrogen chloride. Exposure of humans to 1,2,3-trichloropropane vapor causes irritation of the eyes and throat. It is reasonably anticipated to be a human carcinogen.","165","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Poor"
165,"None","NULL","NULL","0.0","64.0","0.0","96-18-4","DTXSID9021390","1,2,3-Trichloropropane","CFXQEHVMCRXUSD-UHFFFAOYSA-N","ClCC(Cl)CCl","C3H5Cl3","147.41999999999999","108",NA,"Unclassified","1,2,3-Trichloropropane is a synthetic, colorless to light yellow liquid that is soluble in polar organic solvents and only slightly soluble in water. 1,2,3-Trichloropropane is used as both a chemical intermediate and cross-linking agent in the production of polymers. 1,2,3-Trichloropropane is flammable and, when heated to decomposition, emits toxic fumes of hydrogen chloride. Exposure of humans to 1,2,3-trichloropropane vapor causes irritation of the eyes and throat. It is reasonably anticipated to be a human carcinogen.","165","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Poor"
172,"None","NULL","NULL","0.0","64.0","0.1884875","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
172,"None","NULL","NULL","0.0","64.0","0.38498281250000005","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
172,"None","NULL","NULL","0.0","64.0","0.004714285714285714","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Poor"
172,"None","NULL","NULL","0.0","64.0","0.17374187389478338","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Any effect except mortality","Any morphological abnormality not including mortality (ANY120 minus MO24 and MORT)",NA,"Poor"
172,"None","NULL","NULL","0.0","64.0","0.004714285714285714","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Poor"
172,"None","NULL","NULL","0.0","64.0","0.00728664596273292","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Poor"
172,"None","NULL","NULL","0.0","64.0","0.0","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Poor"
172,"None","NULL","NULL","0.0","64.0","0.12009375","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
172,"None","NULL","NULL","0.0","64.0","0.30407812500000003","95-50-1",NA,"Chemical name unknown",NA,NA,NA,NA,NA,NA,"Herbicide",NA,"172","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
176,"None","NULL","NULL","0.0","64.0","0.14121189516129032","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Any effect in 24 hours","Any abnormality or death at 24hrs (aggregation of MO24, DP24, SM24 and NC24)",NA,"Poor"
176,"None","NULL","NULL","0.0","64.0","0.1615087701612903","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Any effect","Any abnormality or death within 5 days (combination of all measurements at 24hr and 5 days)",NA,"Poor"
176,"None","NULL","NULL","0.0","64.0","0.0036858974358974362","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Poor"
176,"None","NULL","NULL","0.0","64.0","1.923076923076923e-05","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Brain","Brain region abnormal in appearance based on color or size at 5 days","http://purl.obolibrary.org/obo/ZP_0001601 | http://purl.obolibrary.org/obo/ZP_0000100 | http://purl.obolibrary.org/obo/ZP_0008625","Poor"
176,"None","NULL","NULL","0.0","64.0","0.021364468864468862","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Craniofacial","Periocular edema, abnormally small or missing eye(s), misshapen snout and protruding jaw form a highly correlated suite of malformations simplified to ‘craniofacial defects. at 5 days","http://purl.obolibrary.org/obo/ZP_0000943 | http://purl.obolibrary.org/obo/ZP_0014550 | http://purl.obolibrary.org/obo/ZP_0007203","Poor"
176,"None","NULL","NULL","0.0","64.0","0.021364468864468862","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Edema","Distended clear region around the heart and/or yolk sac or top of the head with a lumpy appearance of swollen tissueat 5 days","http://purl.obolibrary.org/obo/ZP_0002060 |","Poor"
176,"None","NULL","NULL","0.0","64.0","0.001871794871794872","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Lower Trunk","Shorter than normal body from the posterior of the yolk sac to the caudal fin, abnormal caudal fin at 5 days","http://purl.obolibrary.org/obo/ZP_0003437 | http://purl.obolibrary.org/obo/ZP_0010405","Poor"
176,"None","NULL","NULL","0.0","64.0","0.11107232862903225","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Mortality at 24 hours","Death occurred from shortly after chemical dosing to 24 hpf","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
176,"None","NULL","NULL","0.0","64.0","0.14291502016129032","122-66-7","DTXSID7020710","1,2-Diphenylhydrazine","YBQZXXMEJHZYMB-UHFFFAOYSA-N","N(NC1=CC=CC=C1)C1=CC=CC=C1","C12H12N2","184.24199999999999","118",NA,"Unclassified","1,2-Diphenylhydrazine was used in the past to produce benzidine-based dyes. Currently, the only use for it in the United States is in the production of anti-inflammatory drugs. Limited information is available on the health effects of 1,2-diphenylhydrazine. No information is available on the acute (short-term), chronic (long-term), reproductive, developmental, or carcinogenic effects of 1,2-diphenylhydrazine in humans. In a National Cancer Institute (NCI) study, liver tumors were observed in both sexes of rats and female mice exposed to 1,2-diphenylhydrazine in their diet. EPA has classified 1,2-diphenylhydrazine as a Group B2, probable human carcinogen.","176","Total mortality","Total mortality (aggregation of MO24 + MORT)","http://purl.obolibrary.org/obo/UBERON_0000071","Poor"
197,"None","NULL","NULL","0.0","64.0","1.7857142857142857e-06","1120-71-4","DTXSID8021195","1,3-Propane sultone","FSSPGSAQUIYDCN-UHFFFAOYSA-N","O=S1(=O)CCCO1","C3H6O3S","122.14","130",NA,"Unclassified","1,3-Propane sultone is used as a chemical intermediate. No information is available on the acute (short- term), chronic (long-term), reproductive, developmental, and carcinogenic effects of 1,3-propane sultone in humans. In rodents exposed to 1,3-propane sultone via gavage (experimentally placing the chemical in the stomach) and intravenous injection, tumors of the brain and other central nervous system (CNS) tissues have been observed. Leukemia, and tumors of the ear duct, small intestine, kidneys, lung, mammary gland, uterus, and skin have been reported in rodents exposed via gavage, injection, or dermal contact. The International Agency for Research on Cancer (IARC) has classified 1,3-propane sultone as a Group 2B, possible human carcinogen.","197","Axis","The body axis is visibly curved, either concave or convex at 5 days","http://purl.obolibrary.org/obo/ZP_0005012","Poor"
